,County_Code,County_Name,Election_Number,Election_Date,Election_Name,Unique_Precinct_Identifier,Precinct_Polling_Location,Total_Registered_Voters,Total_Registered_Republicans,Total_Registered_Democrats,Total_Registered_All_Other_Parties,Contest_Name,District,Contest_Code,Candidate,Candidate_Party,Candidate_Florida_Voter_Registration_Sytem_ID_Number,DOE_Assigned_Candidate_Number,Vote_Total
152,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,Yes,NOP,112170657,10,744
153,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,No,NOP,112170657,20,566
154,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,OverVotes, ,0,901,1
155,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,UnderVotes, ,0,902,281
156,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,Yes,NOP,105012057,10,784
157,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,No,NOP,105012057,20,520
158,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,OverVotes, ,0,901,1
159,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,UnderVotes, ,0,902,287
160,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,Yes,NOP,104072514,10,775
161,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,No,NOP,104072514,20,507
162,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,OverVotes, ,0,901,1
163,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,UnderVotes, ,0,902,309
164,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,Yes,NOP,105020100,10,822
165,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,No,NOP,105020100,20,467
166,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,OverVotes, ,0,901,2
167,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,UnderVotes, ,0,902,301
168,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,Yes,NOP,105059032,10,784
169,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,No,NOP,105059032,20,502
170,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,OverVotes, ,0,901,0
171,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,UnderVotes, ,0,902,306
172,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,Yes,NOP,0,10,750
173,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,No,NOP,0,20,528
174,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,OverVotes, ,0,901,0
175,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,UnderVotes, ,0,902,314
176,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,Yes,NOP,105086897,10,751
177,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,No,NOP,105086897,20,524
178,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,OverVotes, ,0,901,1
179,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,UnderVotes, ,0,902,316
180,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,Yes,NOP,105004220,10,756
181,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,No,NOP,105004220,20,523
182,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,OverVotes, ,0,901,0
183,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,UnderVotes, ,0,902,313
184,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,Yes for Approval,NOP,0,10,616
185,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,No for Rejection,NOP,0,20,919
186,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,OverVotes, ,0,901,0
187,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,UnderVotes, ,0,902,57
188,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,Yes for Approval,NOP,0,10,1077
189,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,No for Rejection,NOP,0,20,469
190,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,OverVotes, ,0,901,2
191,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,UnderVotes, ,0,902,44
192,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,Yes for Approval,NOP,0,10,1213
193,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,No for Rejection,NOP,0,20,314
194,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,OverVotes, ,0,901,0
195,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,UnderVotes, ,0,902,65
196,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,Yes for Approval,NOP,0,10,1094
197,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,No for Rejection,NOP,0,20,411
198,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,OverVotes, ,0,901,0
199,ALA,Alachua,10282,11/08/2016,2016 General Election,2,LaCrosse Town Hall,2027,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,UnderVotes, ,0,902,87
200,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,Trump / Pence,REP,0,65072,1711
201,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,Clinton / Kaine,DEM,0,65058,1114
202,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,Johnson / Weld,LPF,0,69370,105
203,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,Castle / Bradley,CPF,0,69385,5
204,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,Stein / Baraka,GRE,0,69377,34
205,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,De La Fuente / Steinberg,REF,0,69403,2
206,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,WriteinVotes, ,0,900,26
207,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,OverVotes, ,0,901,3
208,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,President of the United States, ,100000,UnderVotes, ,0,902,17
209,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,Marco Rubio,REP,109340956,65070,1754
210,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,Patrick Murphy,DEM,110225855,65041,1072
211,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,Paul Stanton,LPF,122945407,66374,69
212,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,Tony Khoury,NPA,109645332,65297,10
213,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,Bruce Nathan,NPA,105899561,64800,11
214,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,Steven Machat,NPA,118948766,64869,4
215,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,Basil E. Dalack,NPA,112148742,65789,7
216,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,WriteinVotes, ,0,900,7
217,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,OverVotes, ,0,901,0
218,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,United States Senator, ,120000,UnderVotes, ,0,902,83
219,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,Representative in Congress, District 3,140030,Ted Yoho,REP,100409333,65182,1755
220,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,Representative in Congress, District 3,140030,"Kenneth ""Ken"" McGurn",DEM,100392017,68353,1092
221,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,Representative in Congress, District 3,140030,Tom Wells,NPA,100528026,68345,81
222,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,Representative in Congress, District 3,140030,OverVotes, ,0,901,0
223,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,Representative in Congress, District 3,140030,UnderVotes, ,0,902,89
224,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,State Senator, District 8,240080,Keith Perry,REP,100401685,64565,1708
225,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,State Senator, District 8,240080,Rod Smith,DEM,100395466,65289,1238
226,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,State Senator, District 8,240080,OverVotes, ,0,901,0
227,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,165593,State Senator, District 8,240080,UnderVotes, ,0,902,71
228,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,89942,State Representative, District 21,260210,Chuck Clemons,REP,100410371,65243,1763
229,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,89942,State Representative, District 21,260210,Marihelen Wheeler,DEM,100428206,65345,1083
230,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,89942,State Representative, District 21,260210,WriteinVotes, ,0,900,7
231,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,89942,State Representative, District 21,260210,OverVotes, ,0,901,0
232,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,89942,State Representative, District 21,260210,UnderVotes, ,0,902,164
233,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,"J.K. ""Jess"" Irby",DEM,100488283,68948,2119
234,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,WriteinVotes, ,0,900,148
235,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,OverVotes, ,0,901,0
236,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,UnderVotes, ,0,902,750
237,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Sheriff, ,335000,Jack Jacobs,REP,100410043,68854,1318
238,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Sheriff, ,335000,Sadie Darnell,DEM,100386440,68849,1592
239,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Sheriff, ,335000,OverVotes, ,0,901,1
240,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,Sheriff, ,335000,UnderVotes, ,0,902,106
241,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 1,380010,Mike Byerly,DEM,100477592,68879,1826
242,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 1,380010,WriteinVotes, ,0,900,212
243,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 1,380010,OverVotes, ,0,901,0
244,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 1,380010,UnderVotes, ,0,902,979
245,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 3,380030,"Robert ""Hutch"" Hutchinson",DEM,100399525,68886,1863
246,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 3,380030,WriteinVotes, ,0,900,188
247,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 3,380030,OverVotes, ,0,901,0
248,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 3,380030,UnderVotes, ,0,902,966
249,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 5,380050,"Charles S. ""Chuck"" Chestnut",DEM,100400920,68902,1799
250,ALA,Alachua,10282,11/08/2016,2016 General Election,3,Alachua Recreation Center,3939,0,0,0,County Commissioner, District 5,380050,WriteinVotes, ,0,900,195
